,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,component_thread_pitch,component_connection_type,component_nominal_size,component_length,component_thread_size,component_end_form
1210,,,,,,,other,C-0896,,,,,,,,,,,,,,,,,,,,,,COUPLING-PIPE,,,,,,,,0.028,[],[],[],[],[],[]
1211,,,,,,,other,C-0668,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,1.028,[],[],[],[],[],[]
1212,,,,,,,other,C-1330,,,,,,,,,,,,,,,,,,,,,,ANGLE,,,,,,,,0.242,[],[],[],[],[],[]
1213,,,,,,,other,C-0951,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.203,[],[],[],[],[],[]
1214,,,,,,,other,C-0995,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,1.253,[],[],[],[],[],[]
1215,,,,,,,other,C-1241,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.074,[],[],[],[],[],[]
1216,,,,,,,other,C-0877,,,,,,,,,,,,,,,,,,,,,,NUT-SWIVEL,,,,,,,,0.01,[],[],[],[],[],[]
1217,,,,,,,other,C-0785,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.277,[],[],[],[],[],[]
1218,,,,,,,other,C-1082,,,,,,,,,,,,,,,,,,,,,,BELLOW AS,,,,,,,,1.954,[],[],[],[],[],[]
1219,,,,,,,other,C-1875,,,,,,,,,,,,,,,,,,,,,,NUT-WELD,,,,,,,,0.025,[],[],[],[],[],[]
1220,,,,,,,other,C-0990,,,,,,,,,,,,,,,,,,,,,,BLOCK AS,,,,,,,,1.75,[],[],[],[],[],[]
1221,,,,,,,other,C-2011,,,,,,,,,,,,,,,,,,,,,,COUPLING,,,,,,,,0.211,[],[],[],[],[],[]
1222,,,,,,,other,C-0997,,,,,,,,,,,,,,,,,,,,,,FILLER AS,,,,,,,,5.098,[],[],[],[],[],[]
1223,,,,,,,other,C-0998,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,6.195,[],[],[],[],[],[]
1224,,,,,,,other,C-1170,,,,,,,,,,,,,,,,,,,,,,BOSS-SADDLE,,,,,,,,0.048,[],[],[],[],[],[]
1225,,,,,,,other,C-0919,,,,,,,,,,,,,,,,,,,,,,REQUIREMENTS,,,,,,,,,[],[],[],[],[],[]
1226,,,,,,,other,C-1003,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,,[],[],[],[],[],[]
1227,,,,,,,other,C-1517,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.09,[],[],[],[],[],[]
1228,,,,,,,other,C-0781,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,2.254,[],[],[],[],[],[]
1229,,,,,,,other,C-1523,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.038,[],[],[],[],[],[]
1230,,,,,,,other,C-1017,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.028,[],[],[],[],[],[]
1231,,,,,,,other,C-1023,,,,,,,,,,,,,,,,,,,,,,BRACKET,,,,,,,,0.223,[],[],[],[],[],[]
1232,,,,,,,other,C-0200,,,,,,,,,,,,,,,,,,,,,,BOSS-WELD,,,,,,,,0.223,[],[],[],[],[],[]
1233,,,,,,,other,C-1030,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.803,[],[],[],[],[],[]
1234,,,,,,,other,C-1051,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,3.514,[],[],[],[],[],[]
1235,,,,,,,other,C-1038,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.288,[],[],[],[],[],[]
1236,,,,,,,other,C-1047,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.094,[],[],[],[],[],[]
1237,,,,,,,other,C-1046,,,,,,,,,,,,,,,,,,,,,,TEE-HYDRAULIC,,,,,,,,4.814,[],[],[],[],[],[]
1238,,,,,,,other,C-1050,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,12.9,[],[],[],[],[],[]
1239,,,,,,,other,C-1052,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.812,[],[],[],[],[],[]
1240,,,,,,,other,C-1891,,,,,,,,,,,,,,,,,,,,,,PLUG-NPTF,,,,,,,,0.009,[],[],[],[],[],[]
1241,,,,,,,other,C-1279,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.059,[],[],[],[],[],[]
1242,,,,,,,other,C-1090,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.421,[],[],[],[],[],[]
1243,,,,,,,other,C-1133,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.3,[],[],[],[],[],[]
1244,,,,,,,other,C-1062,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.831,[],[],[],[],[],[]
1245,,,,,,,other,C-0763,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,6.679,[],[],[],[],[],[]
1246,,,,,,,other,C-1028,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,1.118,[],[],[],[],[],[]
1247,,,,,,,other,C-0907,,,,,,,,,,,,,,,,,,,,,,FITTING,,,,,,,,0.02,[],[],[],[],[],[]
1248,,,,,,,other,C-1040,,,,,,,,,,,,,,,,,,,,,,SHELL,,,,,,,,0.001,[],[],[],[],[],[]
1249,,,,,,,other,C-1048,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.438,[],[],[],[],[],[]
1250,,,,,,,other,C-1077,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,1.169,[],[],[],[],[],[]
1251,,,,,,,other,C-1042,,,,,,,,,,,,,,,,,,,,,,SHELL,,,,,,,,0.003,[],[],[],[],[],[]
1252,,,,,,,other,C-1085,,,,,,,,,,,,,,,,,,,,,,FITTING-BRAZE,,,,,,,,0.129,[],[],[],[],[],[]
1253,,,,,,,other,C-0302,,,,,,,,,,,,,,,,,,,,,,PLUG AS-LD STOR,,,,,,,,0.015,[],[],[],[],[],[]
1254,,,,,,,other,C-1044,,,,,,,,,,,,,,,,,,,,,,SHELL,,,,,,,,0.001,[],[],[],[],[],[]
1255,,,,,,,other,C-1094,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.619,[],[],[],[],[],[]
1256,,,,,,,other,C-1100,,,,,,,,,,,,,,,,,,,,,,BOSS-SADDLE,,,,,,,,0.256,[],[],[],[],[],[]
1257,,,,,,,other,C-1101,,,,,,,,,,,,,,,,,,,,,,BOSS-SADDLE,,,,,,,,0.264,[],[],[],[],[],[]
1258,,,,,,,other,C-1108,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,4.383,[],[],[],[],[],[]
1259,,,,,,,other,C-0490,,,,,,,,,,,,,,,,,,,,,,RING-RETAINING,,,,,,,,0.026,[],[],[],[],[],[]
1260,,,,,,,other,C-1125,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,6.0,[],[],[],[],[],[]
1261,,,,,,,other,C-1086,,,,,,,,,,,,,,,,,,,,,,ELBOW,,,,,,,,0.4,[],[],[],[],[],[]
1262,,,,,,,other,C-0153,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,1.161,[],[],[],[],[],[]
1263,,,,,,,other,C-1114,,,,,,,,,,,,,,,,,,,,,,HOSE,,,,,,,,4.585,[],[],[],[],[],[]
1264,,,,,,,other,C-1118,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.027,[],[],[],[],[],[]
1265,,,,,,,other,C-1131,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,6.068,[],[],[],[],[],[]
1266,,,,,,,other,C-1075,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.354,[],[],[],[],[],[]
1267,,,,,,,other,C-1136,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-SEAL,,,,,,,,,[],[],[],[],[],[]
1268,,,,,,,other,C-1137,,,,,,,,,,,,,,,,,,,,,,ADAPTER AS,,,,,,,,0.724,[],[],[],[],[],[]
1269,,,,,,,other,C-1139,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.206,[],[],[],[],[],[]
1270,,,,,,,other,C-1167,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.119,[],[],[],[],[],[]
1271,,,,,,,other,C-1165,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,1.427,[],[],[],[],[],[]
1272,,,,,,,other,C-0287,,,,,,,,,,,,,,,,,,,,,,NUT-WELD,,,,,,,,0.01,[],[],[],[],[],[]
1273,,,,,,,other,C-1153,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.042,[],[],[],[],[],[]
1274,,,,,,,other,C-0884,,,,,,,,,,,,,,,,,,,,,,SOCKET,,,,,,,,0.033,[],[],[],[],[],[]
1275,,,,,,,other,C-0889,,,,,,,,,,,,,,,,,,,,,,SOCKET,,,,,,,,0.016,[],[],[],[],[],[]
1276,,,,,,,other,C-1154,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.137,[],[],[],[],[],[]
1277,,,,,,,other,C-1155,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.806,[],[],[],[],[],[]
1278,,,,,,,other,C-1156,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.048,[],[],[],[],[],[]
1279,,,,,,,other,C-1159,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.287,[],[],[],[],[],[]
1280,,,,,,,other,C-1163,,,,,,,,,,,,,,,,,,,,,,BRACKET,,,,,,,,0.354,[],[],[],[],[],[]
1281,,,,,,,other,C-1162,,,,,,,,,,,,,,,,,,,,,,BRACKET,,,,,,,,0.239,[],[],[],[],[],[]
1282,,,,,,,other,C-1166,,,,,,,,,,,,,,,,,,,,,,CONNECTOR,,,,,,,,0.131,[],[],[],[],[],[]
1283,,,,,,,other,C-1175,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.462,[],[],[],[],[],[]
1284,,,,,,,other,C-1176,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.995,[],[],[],[],[],[]
1285,,,,,,,other,C-1177,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.741,[],[],[],[],[],[]
1286,,,,,,,other,C-1178,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,2.67,[],[],[],[],[],[]
1287,,,,,,,other,C-1179,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,4.245,[],[],[],[],[],[]
1288,,,,,,,other,C-0925,,,,,,,,,,,,,,,,,,,,,,STUD,,,,,,,,0.018,[],[],[],[],[],[]
1289,,,,,,,other,C-1181,,,,,,,,,,,,,,,,,,,,,,CONNECTOR,,,,,,,,0.28,[],[],[],[],[],[]
1290,,,,,,,other,C-1188,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.615,[],[],[],[],[],[]
1291,,,,,,,other,C-1190,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.375,[],[],[],[],[],[]
1292,,,,,,,other,C-1191,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,3.365,[],[],[],[],[],[]
1293,,,,,,,other,C-1246,,,,,,,,,,,,,,,,,,,,,,PLUG-ORIFICE,,,,,,,,0.001,[],[],[],[],[],[]
1294,,,,,,,other,C-1252,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,,[],[],[],[],[],[]
1295,,,,,,,other,C-1472,,,,,,,,,,,,,,,,,,,,,,FITTING-A/C,,,,,,,,,[],[],[],[],[],[]
1296,,,,,,,other,C-1473,,,,,,,,,,,,,,,,,,,,,,FITTING-A/C,,,,,,,,,[],[],[],[],[],[]
1297,,,,,,,other,C-1099,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.525,[],[],[],[],[],[]
1298,,,,,,,other,C-1265,,,,,,,,,,,,,,,,,,,,,,FLANGE-WELD,,,,,,,,3.13,[],[],[],[],[],[]
1299,,,,,,,other,C-1148,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.537,[],[],[],[],[],[]
1300,,,,,,,other,C-1280,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.11,[],[],[],[],[],[]
1301,,,,,,,other,C-1273,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.095,[],[],[],[],[],[]
1302,,,,,,,other,C-1266,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,2.102,[],[],[],[],[],[]
1303,,,,,,,other,C-1272,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,3.353,[],[],[],[],[],[]
1304,,,,,,,other,C-1293,,,,,,,,,,,,,,,,,,,,,,RING,,,,,,,,0.112,[],[],[],[],[],[]
1305,,,,,,,other,C-1275,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.582,[],[],[],[],[],[]
1306,,,,,,,other,C-1276,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.706,[],[],[],[],[],[]
1307,,,,,,,other,C-1289,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.699,[],[],[],[],[],[]
1308,,,,,,,other,C-1281,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.889,[],[],[],[],[],[]
1309,,,,,,,other,C-1305,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.241,[],[],[],[],[],[]
1310,,,,,,,other,C-1307,,,,,,,,,,,,,,,,,,,,,,BOSS-SADDLE,,,,,,,,0.17,[],[],[],[],[],[]
1311,,,,,,,other,C-1288,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.698,[],[],[],[],[],[]
1312,,,,,,,other,C-0531,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,0.096,[],[],[],[],[],[]
1313,,,,,,,other,C-1290,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,13.77,[],[],[],[],[],[]
1314,,,,,,,other,C-1291,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,6.927,[],[],[],[],[],[]
1315,,,,,,,other,C-1292,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,6.259,[],[],[],[],[],[]
1316,,,,,,,other,C-1185,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,2.443,[],[],[],[],[],[]
1317,,,,,,,other,C-1264,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.209,[],[],[],[],[],[]
1318,,,,,,,other,C-1295,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.571,[],[],[],[],[],[]
1319,,,,,,,other,C-1297,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.554,[],[],[],[],[],[]
1320,,,,,,,other,C-1302,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.376,[],[],[],[],[],[]
1321,,,,,,,other,C-1301,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.811,[],[],[],[],[],[]
1322,,,,,,,other,C-0224,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.28,[],[],[],[],[],[]
1323,,,,,,,other,C-1322,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.074,[],[],[],[],[],[]
1324,,,,,,,other,C-1201,,,,,,,,,,,,,,,,,,,,,,NUT-45 (DEG),,,,,,,,0.026,[],[],[],[],[],[]
1325,,,,,,,other,C-1396,,,,,,,,,,,,,,,,,,,,,,TUBE AS-RH,,,,,,,,,[],[],[],[],[],[]
1326,,,,,,,other,C-1395,,,,,,,,,,,,,,,,,,,,,,TUBE AS-LH,,,,,,,,,[],[],[],[],[],[]
1327,,,,,,,other,C-1938,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,0.862,[],[],[],[],[],[]
1328,,,,,,,other,C-1388,,,,,,,,,,,,,,,,,,,,,,TUBE-BAFFLE,,,,,,,,2.6,[],[],[],[],[],[]
1329,,,,,,,other,C-1569,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,,[],[],[],[],[],[]
1330,,,,,,,other,C-0431,,,,,,,,,,,,,,,,,,,,,,ELBOW,,,,,,,,0.21,[],[],[],[],[],[]
1331,,,,,,,other,C-0429,,,,,,,,,,,,,,,,,,,,,,ELBOW,,,,,,,,0.015,[],[],[],[],[],[]
1332,,,,,,,other,C-1709,,,,,,,,,,,,,,,,,,,,,,PLUG,,,,,,,,0.052,[],[],[],[],[],[]
1333,,,,,,,other,C-1915,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,,[],[],[],[],[],[]
1334,,,,,,,other,C-1916,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,,[],[],[],[],[],[]
1335,,,,,,,other,C-1237,,,,,,,,,,,,,,,,,,,,,,TEE-FLARED,,,,,,,,0.409,[],[],[],[],[],[]
1336,,,,,,,other,C-1918,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,1.86,[],[],[],[],[],[]
1337,,,,,,,other,C-1797,,,,,,,,,,,,,,,,,,,,,,TEE-UNION,,,,,,,,0.239,[],[],[],[],[],[]
1338,,,,,,,other,C-1730,,,,,,,,,,,,,,,,,,,,,,ELBOW,,,,,,,,0.129,[],[],[],[],[],[]
1339,,,,,,,other,C-1325,,,,,,,,,,,,,,,,,,,,,,PIN-SPRING,,,,,,,,0.005,[],[],[],[],[],[]
1340,,,,,,,other,C-0025,,,,,,,,,,,,,,,,,,,,,,TUBE-LUBRICATION,,,,,,,,0.15,[],[],[],[],[],[]
1341,,,,,,,other,C-0033,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,1.662,[],[],[],[],[],[]
1342,,,,,,,other,C-1847,,,,,,,,,,,,,,,,,,,,,,CLIP,,,,,,,,0.158,[],[],[],[],[],[]
1343,,,,,,,other,C-1852,,,,,,,,,,,,,,,,,,,,,,SCREEN-PUMP TUBE,,,,,,,,0.009,[],[],[],[],[],[]
1344,,,,,,,other,C-1810,,,,,,,,,,,,,,,,,,,,,,COUPLER-QDISC,,,,,,,,0.25,[],[],[],[],[],[]
1345,,,,,,,other,C-1574,,,,,,,,,,,,,,,,,,,,,,ORIFICE,,,,,,,,0.098,[],[],[],[],[],[]
1346,,,,,,,other,C-1766,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.113,[],[],[],[],[],[]
1347,,,,,,,other,C-1961,,,,,,,,,,,,,,,,,,,,,,PIN-DOWEL,,,,,,,,0.195,[],[],[],[],[],[]
1348,,,,,,,other,C-0256,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.597,[],[],[],[],[],[]
1349,,,,,,,other,C-1929,,,,,,,,,,,,,,,,,,,,,,FITTING,,,,,,,,0.257,[],[],[],[],[],[]
1350,,,,,,,other,C-0291,,,,,,,,,,,,,,,,,,,,,,TUBE AS.,,,,,,,,0.559,[],[],[],[],[],[]
1351,,,,,,,other,C-0290,,,,,,,,,,,,,,,,,,,,,,TUBE AS.,,,,,,,,0.408,[],[],[],[],[],[]
1352,,,,,,,other,C-0327,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,7.304,[],[],[],[],[],[]
1353,,,,,,,other,C-0311,,,,,,,,,,,,,,,,,,,,,,ADAPTER-INLET,,,,,,,,0.578,[],[],[],[],[],[]
1354,,,,,,,other,C-1878,,,,,,,,,,,,,,,,,,,,,,STUD-WELD,,,,,,,,0.02,[],[],[],[],[],[]
1355,,,,,,,other,C-1979,,,,,,,,,,,,,,,,,,,,,,PLUG-STOR,,,,,,,,0.117,[],[],[],[],[],[]
1356,,,,,,,other,C-0350,,,,,,,,,,,,,,,,,,,,,,PIPE,,,,,,,,1.0,[],[],[],[],[],[]
1357,,,,,,,other,C-0276,,,,,,,,,,,,,,,,,,,,,,MANIFOLD,,,,,,,,4.59,[],[],[],[],[],[]
1358,,,,,,,other,C-0381,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,3.855,[],[],[],[],[],[]
1359,,,,,,,other,C-0384,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,7.207,[],[],[],[],[],[]
1360,,,,,,,other,C-0629,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.21,[],[],[],[],[],[]
1361,,,,,,,other,C-0535,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.181,[],[],[],[],[],[]
1362,,,,,,,other,C-0560,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.082,[],[],[],[],[],[]
1363,,,,,,,other,C-1516,,,,,,,,,,,,,,,,,,,,,,BAFFLE,,,,,,,,2.225,[],[],[],[],[],[]
1364,,,,,,,other,C-0571,,,,,,,,,,,,,,,,,,,,,,PIPE,,,,,,,,0.896,[],[],[],[],[],[]
1365,,,,,,,other,C-0589,,,,,,,,,,,,,,,,,,,,,,CONNECTOR,,,,,,,,0.157,[],[],[],[],[],[]
1366,,,,,,,other,C-0594,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.458,[],[],[],[],[],[]
1367,,,,,,,other,C-0595,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.93,[],[],[],[],[],[]
1368,,,,,,,other,C-0659,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.441,[],[],[],[],[],[]
1369,,,,,,,other,C-0574,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,0.423,[],[],[],[],[],[]
1370,,,,,,,other,C-1522,,,,,,,,,,,,,,,,,,,,,,TUBE-BAFFLE,,,,,,,,2.372,[],[],[],[],[],[]
1371,,,,,,,other,C-0686,,,,,,,,,,,,,,,,,,,,,,TUBE AS.,,,,,,,,0.119,[],[],[],[],[],[]
1372,,,,,,,other,C-0687,,,,,,,,,,,,,,,,,,,,,,BLOCK,,,,,,,,6.804,[],[],[],[],[],[]
1373,,,,,,,other,C-0184,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.323,[],[],[],[],[],[]
1374,,,,,,,other,C-0712,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.184,[],[],[],[],[],[]
1375,,,,,,,other,C-0730,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.363,[],[],[],[],[],[]
1376,,,,,,,other,C-0754,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.417,[],[],[],[],[],[]
1377,,,,,,,other,C-1525,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.055,[],[],[],[],[],[]
1378,,,,,,,other,C-0758,,,,,,,,,,,,,,,,,,,,,,TUBE-BAFFLE,,,,,,,,2.011,[],[],[],[],[],[]
1379,,,,,,,other,C-0856,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.068,[],[],[],[],[],[]
1380,,,,,,,other,C-2037,,,,,,,,,,,,,,,,,,,,,,SEAL-O-RING,,,,,,,,0.001,[],[],[],[],[],[]
1381,,,,,,,other,C-0897,,,,,,,,,,,,,,,,,,,,,,COUPLING,,,,,,,,0.241,[],[],[],[],[],[]
1382,,,,,,,other,C-0928,,,,,,,,,,,,,,,,,,,,,,BRACKET,,,,,,,,0.048,[],[],[],[],[],[]
1383,,,,,,,other,C-0669,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.369,[],[],[],[],[],[]
1384,,,,,,,other,C-1597,,,,,,,,,,,,,,,,,,,,,,BOLT-HEX HEAD,,,,,,,,0.031,[],[],[],[],[],[]
1385,,,,,,,other,C-0670,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.208,[],[],[],[],[],[]
1386,,,,,,,other,C-0969,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.284,[],[],[],[],[],[]
1387,,,,,,,other,C-0786,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,7.352,[],[],[],[],[],[]
1388,,,,,,,other,C-0985,,,,,,,,,,,,,,,,,,,,,,TUBE-WATER,,,,,,,,2.227,[],[],[],[],[],[]
1389,,,,,,,other,C-2013,,,,,,,,,,,,,,,,,,,,,,COUPLING,,,,,,,,0.22,[],[],[],[],[],[]
1390,,,,,,,other,C-0935,,,,,,,,,,,,,,,,,,,,,,NUT-A/C,,,,,,,,0.015,[],[],[],[],[],[]
1391,,,,,,,other,C-1306,,,,,,,,,,,,,,,,,,,,,,FLANGE,,,,,,,,0.148,[],[],[],[],[],[]
1392,,,,,,,other,C-1146,,,,,,,,,,,,,,,,,,,,,,CAP AS,,,,,,,,0.046,[],[],[],[],[],[]
1393,,,,,,,other,C-0633,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.107,[],[],[],[],[],[]
1394,,,,,,,other,C-1018,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.074,[],[],[],[],[],[]
1395,,,,,,,other,C-1025,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.997,[],[],[],[],[],[]
1396,,,,,,,other,C-1033,,,,,,,,,,,,,,,,,,,,,,RING,,,,,,,,0.394,[],[],[],[],[],[]
1397,,,,,,,other,C-1031,,,,,,,,,,,,,,,,,,,,,,GUSSET,,,,,,,,0.807,[],[],[],[],[],[]
1398,,,,,,,other,C-1060,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.033,[],[],[],[],[],[]
1399,,,,,,,other,C-1053,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,1.65,[],[],[],[],[],[]
1400,,,,,,,other,C-1056,,,,,,,,,,,,,,,,,,,,,,TUBE AS,,,,,,,,0.031,[],[],[],[],[],[]
1401,,,,,,,other,C-1057,,,,,,,,,,,,,,,,,,,,,,PIPE,,,,,,,,2.619,[],[],[],[],[],[]
1402,,,,,,,other,C-1091,,,,,,,,,,,,,,,,,,,,,,CONNECTOR-WELD,,,,,,,,0.092,[],[],[],[],[],[]
1403,,,,,,,other,C-1063,,,,,,,,,,,,,,,,,,,,,,PLATE,,,,,,,,0.829,[],[],[],[],[],[]
1404,,,,,,,other,C-1079,,,,,,,,,,,,,,,,,,,,,,PLATE AS,,,,,,,,0.877,[],[],[],[],[],[]
1405,,,,,,,other,C-1111,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.226,[],[],[],[],[],[]
1406,,,,,,,other,C-1008,,,,,,,,,,,,,,,,,,,,,,ELBOW-CAST,,,,,,,,0.329,[],[],[],[],[],[]
1407,,,,,,,other,C-0491,,,,,,,,,,,,,,,,,,,,,,ADAPTER,,,,,,,,0.127,[],[],[],[],[],[]
1408,,,,,,,other,C-1122,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.461,[],[],[],[],[],[]
1409,,,,,,,other,C-1128,,,,,,,,,,,,,,,,,,,,,,TUBE AS-COUPLING,,,,,,,,1.561,[],[],[],[],[],[]
1410,,,,,,,other,C-1134,,,,,,,,,,,,,,,,,,,,,,TUBE,,,,,,,,0.854,[],[],[],[],[],[]
1411,,,,,,,other,C-1140,,,,,,,,,,,,,,,,,,,,,,BOSS,,,,,,,,0.058,[],[],[],[],[],[]
